WardId,LgaCode,WardName,WardCode
1,25521,Kivukoni,11101
2,25521,Upanga Mashariki,11102
3,25521,Upanga Magharibi,11103
4,25521,Kisutu,11104
5,25521,Mchafukoge,11105
6,25521,Kariakoo,11106
7,25521,Gerezani,11107
8,25521,Jangwani,11108
9,25521,Mchikichini,11109
10,25522,Ilala,12101
11,25522,Buguruni,12102
12,25522,Tabata,12103
13,25522,Kimanga,12104
14,25522,Segerea,12105
15,25522,Kipawa,12106
16,25522,Ukonga,12107
17,25522,Kiwalani,12108
18,25522,Vingunguti,12109
19,25522,Gongo La Mboto,12110
20,25522,Kitunda,12111
21,25522,Pugu,12112
22,25522,Majohe,12113
23,25522,Msongola,12114
24,25522,Chanika,12115
25,25522,Kinyerezi,12116
26,25522,Kivule,12117
27,25522,Mnyamani,12118
28,25522,Liwiti,12119
29,25522,Bonyokwa,12120
30,25522,Kipunguni,12121
31,25522,Kisukulu,12122
32,25522,Minazi Mirefu,12123
33,25522,Buyuni,12124
34,25522,Zingiziwa,12125
35,25522,Mzinga,12126
36,25522,Pugu Station,12127
37,25523,Magomeni,14101
38,25523,Mzimuni,14102
39,25523,Ndugumbi,14104
40,25523,Tandale,14106
41,25523,Makumbusho,14107
42,25523,Mwananyamala,14108
43,25523,Hananasif,14109
44,25523,Kinondoni,14110
45,25523,Msasani,14111
46,25523,Mikocheni,14112
47,25523,Kijitonyama,14113
48,25523,Kigogo,14118
49,25523,Kawe,14121
50,25523,Kunduchi,14122
51,25523,Bunju,14125
52,25523,Mbweni,14126
53,25523,Mbezi Juu,14128
54,25523,Makongo,14129
55,25523,Wazo,14130
56,25523,Mabwepande,14134
57,25524,Temeke,15101
58,25524,Sandali,15102
59,25524,Chang'ombe,15103
60,25524,Keko,15104
61,25524,Miburani,15105
62,25524,Azimio,15106
63,25524,Tandika,15107
64,25524,Mtoni,15108
65,25524,Kurasini,15109
66,25524,Mbagala Kuu,15112
67,25524,Mbagala,15113
68,25524,Makangarawe,15114
69,25524,Yombo Vituka,15115
70,25524,Chamazi,15116
71,25524,Charambe,15117
72,25524,Toangoma,15118
73,25524,Buza,15125
74,25524,Kilakala,15127
75,25524,Kiburugwa,15128
76,25524,Kijichi,15129
77,25524,Mianzini,15130
78,25524,Kibondemaji,15131
79,25524,Kilungule,15132
80,25525,Mburahati,16101
81,25525,Sinza,16102
82,25525,Ubungo,16103
83,25525,Kimara,16104
84,25525,Saranga,16105
85,25525,Makuburi,16106
86,25525,Makurumla,16107
87,25525,Manzese,16108
88,25525,Mabibo,16109
89,25525,Kibamba,16110
90,25525,Kwembe,16111
91,25525,Goba,16112
92,25525,Mbezi,16113
93,25525,Msigani,16114
94,25526,Kimbiji,17101
95,25526,Somangila,17102
96,25526,Tungi,17103
97,25526,Kisarawe Ii,17104
98,25526,Pembamnazi,17105
99,25526,Mjimwema,17106
100,25526,Kigamboni,17107
101,25526,Vijibweni,17108
102,25526,Kibada,17109
103,25541,Central,21101
104,25541,Mzingani,21102
105,25541,Usagara,21103
106,25541,Ngamiani Kaskazini,21104
107,25541,Ngamiani Kati,21105
108,25541,Ngamiani Kusini,21106
109,25541,Majengo,21107
110,25541,Chumbageni,21108
111,25541,Makorora,21109
112,25541,Mabawa,21110
113,25541,Msambweni,21111
114,25541,Nguvumali,21112
115,25541,Mwanzange,21113
116,25541,Duga,21114
117,25541,Magaoni,21115
118,25541,Mnyanjani,21116
119,25541,Masiwani,21117
120,25542,Tangasisi,21201
121,25542,Mzizima,21202
122,25542,Kiomoni,21203
123,25542,Mabokweni,21204
124,25542,Chongoleani,21205
125,25542,Maweni,21206
126,25542,Tongoni,21207
127,25542,Pongwe,21208
128,25542,Marungu,21209
129,25542,Kirare,21210
130,25543,Pangani Magharibi,21301
131,25543,Pangani Mashariki,21302
132,25543,Bweni,21303
133,25543,Mwera,21304
134,25543,Kimang'a,21305
135,25543,Madanga,21306
136,25543,Bushiri,21307
137,25543,Ubangaa,21308
138,25543,Mikinguni,21309
139,25543,Tungamaa,21310
140,25543,Kipumbwi,21311
141,25543,Mkwaja,21312
142,25543,Mkalamo,21313
143,25543,Masaika,21314
144,25544,Majengo,21401
145,25544,Genge,21402
146,25544,Masuguru,21403
147,25544,Kwemkabala,21404
148,25544,Mbaramo,21405
149,25544,Tanganyika,21406
150,25544,Magila,21407
151,25544,Lusanga,21408
152,25544,Mpapayu,21409
153,25544,Kilulu,21410
154,25544,Tingeni,21411
155,25544,Kwakifua,21412
156,25544,Kicheba,21413
157,25544,Magoroto,21414
158,25544,Pande Darajani,21415
159,25544,Mlingano,21416
160,25544,Ngomeni,21417
161,25544,Kigombe,21418
162,25544,Mkuzi,21419
163,25544,Mtindiro,21420
164,25544,Kwafungo,21421
165,25544,Songa,21422
166,25544,Mhamba,21423
167,25544,Bwembwera,21424
168,25544,Nkumba,21425
169,25544,Tongwe,21426
170,25544,Kisiwani,21427
171,25544,Amani,21428
172,25544,Potwe,21429
173,25544,Misalai,21430
174,25544,Mbomole,21431
175,25544,Zirai,21432
176,25544,Misozwe,21433
177,25544,Kwezitu,21434
178,25544,Kwemingoji,21435
179,25544,Kwabada,21436
180,25544,Makole,21437
181,25545,Daluni,21501
182,25545,Gombero,21502
183,25545,Mnyenzani,21503
184,25545,Kigongoi Magharibi,21504
185,25545,Maramba,21505
186,25545,Mapatano,21506
187,25545,Bwiti,21507
188,25545,Mhinduro,21508
189,25545,Bosha,21509
190,25545,Duga,21510
191,25545,Sigaya,21511
192,25545,Kwale,21512
193,25545,Manza,21513
194,25545,Boma,21514
195,25545,Parungu Kasera,21515
196,25545,Mkinga,21516
197,25545,Moa,21517
198,25545,Mayomboni,21518
199,25545,Mtimbwani,21519
200,25545,Doda,21520
201,25545,Mwakijembe,21521
202,25545,Kigongoi Mashariki,21522
203,25546,Manundu,21601
204,25546,Old Korogwe,21602
205,25546,Kwamsisi,21603
206,25546,Kilole,21604
207,25546,Mgombezi,21605
208,25546,Mtonga,21606
209,25546,Kwamndolwa,21607
210,25546,Kwagunda,21608
211,25546,Mnyuzi,21609
212,25546,Makuyuni,21610
213,25546,Mswaha,21611
214,25546,Lutindi,21612
215,25546,Vugiri,21613
216,25546,Kwashemshi,21614
217,25546,Bungu,21615
218,25546,Dindira,21616
219,25546,Mpale,21617
220,25546,Kerenge,21618
221,25546,Chekelei,21619
222,25546,Mombo,21620
223,25546,Mkalamo,21621
224,25546,Magamba Kwalukonge,21622
225,25546,Mazinde,21623
226,25546,Mkomazi,21624
227,25546,Magoma,21625
228,25546,Kizara,21626
229,25546,Mashewa,21627
230,25546,Magunga,21628
231,25546,Bagamoyo,21629
232,25546,Majengo,21630
233,25546,Masuguru,21631
234,25546,Mlungui,21632
235,25546,Mgwashi,21633
236,25546,Lewa,21634
237,25546,Magila Gereza,21635
238,25546,Mkumbala,21636
239,25546,Kalalani,21637
240,25546,Foroforo,21638
241,25546,Makumba,21639
242,25546,Hale,21640
243,25547,Lushoto,21701
244,25547,Ubiri,21702
245,25547,Ngulwi,21703
246,25547,Kwemashai,21704
247,25547,Gare,21705
248,25547,Mbuzii,21706
249,25547,Kwai,21707
250,25547,Shume,21708
251,25547,Lukozi,21709
252,25547,Kwekanga,21710
253,25547,Kilole,21711
254,25547,Ngwelo,21712
255,25547,Mlola,21713
256,25547,Kwemshasha,21714
257,25547,Malibwi,21715
258,25547,Rangwi,21716
259,25547,Mwangoi,21717
260,25547,Dule 'm',21718
261,25547,Hemtoye,21719
262,25547,Malindi,21720
263,25547,Mlalo,21721
264,25547,Mtae,21722
265,25547,Sunga,21723
266,25547,Mamba,21724
267,25547,Soni,21725
268,25547,Vuga,21726
269,25547,Usambara,21727
270,25547,Mponde,21728
271,25547,"Dule ""B""",21729
272,25547,Bumbuli,21730
273,25547,Mayo,21731
274,25547,Funta,21732
275,25547,Tamota,21733
276,25547,Mahezangulu,21734
277,25547,Mgwashi,21735
278,25547,Nkongoi,21736
279,25547,Milingano,21737
280,25547,Baga,21738
281,25547,Makanya,21739
282,25547,Mng'aro,21740
283,25547,Lunguza,21741
284,25547,Mbaramo,21742
285,25547,Mnazi,21743
286,25547,Manolo,21744
287,25547,Magamba,21745
288,25547,Mbwei,21746
289,25547,Mbaru,21747
290,25547,Shagayu,21748
291,25547,Migambo,21749
292,25547,Kisiwani,21750
293,25547,Kwemkomole,21751
294,25548,Chanika,21801
295,25548,Vibaoni,21802
296,25548,Kideleko,21803
297,25548,Kiva,21804
298,25548,Kwankonje,21805
299,25548,Kwachaga,21806
300,25548,Kwaluguru,21807
301,25548,Kang'ata,21808
302,25548,Sindeni,21809
303,25548,Misima,21810
304,25548,Ndolwa,21811
305,25548,Mazingara,21812
306,25548,Mkata,21813
307,25548,Komkonga,21814
308,25548,Kabuku,21815
309,25548,Mgambo,21816
310,25548,Kabuku Ndani,21817
311,25548,Kwamatuku,21818
312,25548,Segera,21819
313,25548,Kwedizinga,21820
314,25548,Kwamgwe,21821
315,25548,Kwamsisi,21822
316,25548,Kwasunga,21823
317,25548,Kitumbi,21824
318,25548,Mlimani,21825
319,25548,Konje,21826
320,25548,Msasa,21827
321,25548,Kwamagome,21828
322,25548,Mdoe,21829
323,25548,Kwenjugo,21830
324,25548,Kwediyamba,21831
325,25548,Malezi,21832
326,25548,Mabanda,21833
327,25549,Songe,21901
328,25549,Mvungwe,21902
329,25549,Kibirashi,21903
330,25549,Masagalu,21904
331,25549,Kisangasa,21905
332,25549,Kwediboma,21906
333,25549,Kilwa,21907
334,25549,Kwekivu,21908
335,25549,Kilindi,21909
336,25549,Msanja,21910
337,25549,Mabalanga,21911
338,25549,Mkindi,21912
339,25549,Jaila,21913
340,25549,Negero,21914
341,25549,Kimbe,21915
342,25549,Kikunde,21916
343,25549,Tunguli,21917
344,25549,Pagwi,21918
345,25549,Saunyi,21919
346,25549,Lwande,21920
347,25549,Bokwa,21921
348,25511,Sekei,23101
349,25511,Kati,23102
350,25511,Kaloleni,23103
351,25511,Levolosi,23104
352,25511,Ngarenaro,23105
353,25511,Elerai,23106
354,25511,Unga Limited,23107
355,25511,Daraja Ii,23108
356,25511,Themi,23109
357,25511,Kimandolu,23110
358,25511,Olorieni,23111
359,25511,Baraa,23112
360,25511,Lemara,23113
361,25511,Engutoto,23114
362,25511,Sokon 1,23115
363,25511,Sombetini,23116
364,25511,Terrat,23117
365,25511,Moshono,23118
366,25511,Olasiti,23119
367,25511,Moivaro,23120
368,25511,Sinoni,23121
369,25511,Muriet,23122
370,25511,Osunyai Jr,23123
371,25511,Sakina,23124
372,25511,Olmoti,23125
373,25512,Olturumet,23201
374,25512,Mwandet,23202
375,25512,Olkokola,23203
376,25512,Oldonyosambu,23204
377,25512,Musa,23205
378,25512,Kisongo,23206
379,25512,Bangata,23207
380,25512,Sokon Ii,23208
381,25512,Kiranyi,23209
382,25512,Olorien,23210
383,25512,Ilkiding'a,23211
384,25512,Sambasha,23212
385,25512,Kimnyaki,23213
386,25512,Olmotonyi,23214
387,25512,Oljoro,23215
388,25512,Olturoto,23216
389,25512,Moivo,23217
390,25512,Mlangarini,23218
391,25512,Nduruma,23219
392,25512,Bwawani,23220
393,25512,Mateves,23221
394,25512,Lemanyata,23222
395,25512,Oldonyowass,23223
396,25512,Laroi,23224
397,25512,Kiutu,23225
398,25512,Tarakwa,23226
399,25512,Ilboru,23227
400,25513,Usa River,23301
401,25513,Maji Ya Chai,23302
402,25513,Nkoaranga,23303
403,25513,Poli,23304
404,25513,Seela sing'isi,23305
405,25513,Akheri,23306
406,25513,Nkoarisambu,23307
407,25513,Nkoanrua,23308
408,25513,Songoro,23309
409,25513,Ngarenanyuki,23310
410,25513,Kikwe,23311
411,25513,Mbuguni,23312
412,25513,Makiba,23313
413,25513,Maroroni,23314
414,25513,Kikatiti,23315
415,25513,King'ori,23316
416,25513,Leguruki,23317
417,25513,Shambarai Burka,23318
418,25513,Majengo,23319
419,25513,Malula,23320
420,25513,Uwiro,23321
421,25513,Ngabobo,23322
422,25513,Maruvango,23323
423,25513,Imbaseni,23324
424,25513,Ambureni,23325
425,25513,Nkoanekoli,23326
426,25514,Monduli Mjini,23401
427,25514,Engutoto,23402
428,25514,Sepeko,23403
429,25514,Monduli Juu,23404
430,25514,Meserani,23405
431,25514,Moita,23406
432,25514,Lolkisale,23407
433,25514,Mswakini,23408
434,25514,Esilalei,23409
435,25514,Mto Wa Mbu,23410
436,25514,Majengo,23411
437,25514,Makuyuni,23412
438,25514,Lepurko,23413
439,25514,Selela,23414
440,25514,Engaruka,23415
441,25514,Mfereji,23416
442,25514,Lashaine,23417
443,25514,Naalarami,23418
444,25514,Lemooti,23419
445,25514,Migungani,23420
446,25515,Longido,23501
447,25515,Kimokouwa,23502
448,25515,Namanga,23503
449,25515,Tingatinga,23504
450,25515,Olmolog,23505
451,25515,Kamwanga,23506
452,25515,Engikaret,23507
453,25515,Elang'atadapash,23508
454,25515,Ketumbeine,23509
455,25515,Mundarara,23510
456,25515,Engarenaibor,23511
457,25515,Matale A,23512
458,25515,Gelai Lumbwa,23513
459,25515,Gelai Meirugoi,23514
460,25515,Ilorienito,23515
461,25515,Orbomba,23516
462,25515,Noondoto,23517
463,25515,Sinya,23518
464,25516,Karatu,23601
465,25516,Ganako,23602
466,25516,Rhotia,23603
467,25516,Mbulumbulu,23604
468,25516,Endamarariek,23605
469,25516,Buger,23606
470,25516,Kansay,23607
471,25516,Endabashi,23608
472,25516,Qurus,23609
473,25516,Oldeani,23610
474,25516,Daa,23611
475,25516,Mang'ola,23612
476,25516,Baray,23613
477,25516,Endamaghang,23614
478,25517,Orgosorok,23701
479,25517,Oloirien/ Magaiduru,23702
480,25517,Oloipiri,23703
481,25517,Enguserosambu,23704
482,25517,Samunge,23705
483,25517,Maalon,23706
484,25517,Arash,23707
485,25517,Soitsambu,23708
486,25517,Ololosokwan,23709
487,25517,Digodigo,23710
488,25517,Oldonyosambu,23711
489,25517,Sale,23712
490,25517,Pinyinyi,23713
491,25517,Malambo,23714
492,25517,Olbalbal,23715
493,25517,Alailelai,23716
494,25517,Naiyobi,23717
495,25517,Nainokanoka,23718
496,25517,Ngorongoro,23719
497,25517,Enduleni,23720
498,25517,Kakesio,23721
499,25517,Ngoile,23723
500,25517,Misigiyo,23724
501,25517,Eyasi,23725
502,25517,Alaitolei,23726
503,25517,Kirangi,23727
504,25517,Engaresero,23728
505,25517,Piyaya,23729
506,25551,Mawenzi,25101
507,25551,Kilimanjaro,25102
508,25551,Rau,25103
509,25551,Majengo,25104
510,25551,Njoro,25105
511,25551,Bondeni,25106
512,25551,Kiusa,25107
513,25551,Korongoni,25108
514,25551,Pasua,25109
515,25551,Kaloleni,25110
516,25551,Mji Mpya,25111
517,25551,Msaranga,25112
518,25551,Kiborloni,25113
519,25551,Soweto,25114
520,25551,Karanga,25115
521,25551,Longuo,25116
522,25551,Miembeni,25117
523,25551,Ng'ambo,25118
524,25551,Shirimatunda,25119
525,25551,Bomambuzi,25120
526,25551,Mfumuni,25121
527,25552,Mabogini,25201
528,25552,Kimochi,25202
529,25552,Old Moshi Mashariki,25203
530,25552,Old Moshi Magharibi,25204
531,25552,Uru Kusini,25205
532,25552,Uru Mashariki,25206
533,25552,Uru Kaskazini,25207
534,25552,Uru Shimbwe,25208
535,25552,Mbokomu,25209
536,25552,Arusha Chini,25210
537,25552,Kibosho Kirima,25211
538,25552,Kindi,25212
539,25552,Kibosho Okaoni,25213
540,25552,Kibosho Kati,25214
541,25552,Kibosho Magharibi,25215
542,25552,Kibosho Mashariki,25216
543,25552,Mwika Kusini,25217
544,25552,Mwika Kaskazini,25218
545,25552,Mamba Kusini,25219
546,25552,Mamba Kaskazini,25220
547,25552,Marangu Mashariki,25221
548,25552,Marangu Magharibi,25222
549,25552,Makuyuni (Himo),25223
550,25552,Kilema Kaskazini,25224
551,25552,Kilema Kati,25225
552,25552,Kilema Kusini,25226
553,25552,Kirua Vunjo Kusini,25227
554,25552,Kirua Vunjo Mashariki,25228
555,25552,Kirua Vunjo Magharibi,25229
556,25552,Kahe Magharibi,25230
557,25552,Kahe Mashariki,25231
558,25552,Njia Panda,25232
559,25553,Machame Mashariki,25301
560,25553,Machame Narumu,25302
561,25553,Weruweru,25303
562,25553,Mnadani,25304
563,25553,Machame Uroki,25305
564,25553,Machame Magharibi,25306
565,25553,Machame Kaskazini,25307
566,25553,Masama Magharibi,25308
567,25553,Masama Kusini,25309
568,25553,Masama Rundugai,25310
569,25553,Kia,25311
570,25553,Bomang'ombe,25312
571,25553,Masama Mashariki,25313
572,25553,Masama Kati,25314
573,25553,Romu,25315
574,25553,Muungano,25316
575,25553,Bondeni,25317
576,25554,Ivaeny,25401
577,25554,Kashashi,25402
578,25554,Karansi,25403
579,25554,Gararagua,25404
580,25554,Sanya Juu,25405
581,25554,Biriri,25406
582,25554,Makiwaru,25407
583,25554,Olkolili,25408
584,25554,Livishi,25409
585,25554,Nasai,25410
586,25554,Ngarenairobi,25411
587,25554,Ndumeti,25412
588,25554,Songu,25413
589,25554,Ormelili,25414
590,25554,Donyomurwak,25415
591,25554,Miti Mirefu,25416
592,25554,Kirua,25417
593,25555,Jipe,25501
594,25555,Kigonigoni,25502
595,25555,Kivisini,25503
596,25555,Kwakoa,25504
597,25555,Toloha,25505
598,25555,Msangeni,25506
599,25555,Kifula,25507
600,25555,Mwaniko,25508
601,25555,Shighatini,25509
602,25555,Kileo,25510
603,25555,Mwanga,25511
604,25555,Lang'ata,25512
605,25555,Lembeni,25513
606,25555,Magagao,25514
607,25555,Ngujini,25515
608,25555,Kirya,25516
609,25555,Kilomeni,25517
610,25555,Kighare,25518
611,25555,Chomvu,25519
612,25555,Kirongwe,25520
613,25556,Same,25601
614,25556,Stesheni,25602
615,25556,Kisima,25603
616,25556,Ruvu,25604
617,25556,Njoro,25605
618,25556,Vumari,25606
619,25556,Mwembe,25607
620,25556,Mhezi,25608
621,25556,Vudee,25609
622,25556,Mshewa,25610
623,25556,Msindo,25611
624,25556,Kisiwani,25612
625,25556,Hedaru,25613
626,25556,Suji,25614
627,25556,Mabilioni,25615
628,25556,Chome,25616
629,25556,Makanya,25617
630,25556,Vunta,25618
631,25556,Maore,25619
632,25556,Ndungu,25620
633,25556,Kalemawe,25621
634,25556,Kihurio,25622
635,25556,Bendera,25623
636,25556,Kirangare,25624
637,25556,Bwambo,25625
638,25556,Myamba,25626
639,25556,Mpinji,25627
640,25556,Mtii,25628
641,25556,Lugulu,25629
642,25556,Bombo,25630
643,25556,Vuje,25631
644,25556,Bangalala,25632
645,25556,Gavao - Saweni,25633
646,25556,Tae,25634
647,25557,Mahida,25701
648,25557,Holili,25702
649,25557,Mamsera,25703
650,25557,Mengwe,25704
651,25557,Ngoyoni,25705
652,25557,Manda,25706
653,25557,Mengeni,25707
654,25557,Aleni,25708
655,25557,Makiidi,25709
656,25557,Shimbi,25710
657,25557,Kelamfua/Mokala,25711
658,25557,Ushiri/Ikuini,25712
659,25557,Mrao Keryo,25713
660,25557,Kirwakeni,25714
661,25557,Katangara/Mrere,25715
662,25557,Kisale Msaranga,25716
663,25557,Olele,25717
664,25557,Marangu Kitowo,25718
665,25557,Kirongo Samanga,25719
666,25557,Kitirima,25720
667,25557,Ubetu Kahe,25721
668,25557,Nanjara,25722
669,25557,Tarakea Motamburu,25723
670,25557,Chala,25724
671,25557,Shimbi Kwadele,25725
672,25557,Kingachi,25726
673,25557,Reha,25727
674,25561,Babati,27101
675,25561,Nangara,27102
676,25561,Bagara,27103
677,25561,Maisaka,27104
678,25561,Singe,27105
679,25561,Mutuka,27106
680,25561,Bonga,27107
681,25561,Sigino,27108
682,25562,Magugu,27201
683,25562,Mwada,27202
684,25562,Nkaiti,27203
685,25562,Magara,27204
686,25562,Dareda,27205
687,25562,Dabil,27206
688,25562,Bashnet,27207
689,25562,Nar,27208
690,25562,Ufana,27209
691,25562,Madunga,27210
692,25562,Endakiso,27211
693,25562,Gallapo,27212
694,25562,Qash,27214
695,25562,Riroda,27215
696,25562,Ayasanda,27216
697,25562,Gidas,27217
698,25562,Boay,27218
699,25562,Duru,27219
700,25562,Arri,27220
701,25562,Kiru,27221
702,25562,Mamire,27222
703,25562,Ayalagaya,27223
704,25562,Secheda,27224
705,25562,Kisangaji,27225
706,25562,Qameyu,27226
707,25563,Katesh,27301
708,25563,Ganana,27302
709,25563,Mogitu,27303
710,25563,Gendabi,27304
711,25563,Gitting,27305
712,25563,Nangwa,27306
713,25563,Dirma,27307
714,25563,Simbay,27308
715,25563,Hidet,27309
716,25563,Measkron,27310
717,25563,Endasiwold,27311
718,25563,Masakta,27312
719,25563,Masqaroda,27313
720,25563,Endasak,27314
721,25563,Gidahababieg,27315
722,25563,Sirop,27316
723,25563,Gisambalang,27317
724,25563,Lalaji,27318
725,25563,Balangdalalu,27319
726,25563,Gehandu,27320
727,25563,Laghanga,27321
728,25563,Getanuwas,27322
729,25563,Bassotu,27323
730,25563,Bassodesh,27324
731,25563,Hirbadaw,27325
732,25563,Wareta,27326
733,25563,Darwar,27327
734,25563,Ishponga,27328
735,25563,Garawja,27329
736,25563,Mulbadaw,27330
737,25563,Endagaw,27331
738,25563,Dumbeta,27332
739,25563,Jordon,27333
740,25564,Ayomohe,27401
741,25564,Sanu Baray,27402
742,25564,Imboru,27403
743,25564,Endagokot,27404
744,25564,Ayamaani,27405
745,25564,Uhuru,27406
746,25564,Bargish,27407
747,25564,Gehandu,27408
748,25564,Kainam,27409
749,25564,Nahasey,27410
750,25564,Nambis,27411
751,25564,Tlawi,27412
752,25564,Gunyoda,27413
753,25564,Daudi,27414
754,25564,Marangw,27415
755,25564,Masieda,27416
756,25564,Masqaroda,27417
757,25564,Yaeda Ampa,27418
758,25564,Muray,27419
759,25564,Tumati,27420
760,25564,Dongobesh,27421
761,25564,Dinamu,27423
762,25564,Bashay,27424
763,25564,Yaedachini,27425
764,25564,Endamilay,27426
765,25564,Maghang,27427
766,25564,Maretadu,27428
767,25564,Haydarer,27429
768,25564,Geterer,27430
769,25564,Haydom,27431
770,25564,Eshkesh,27432
771,25564,Gidhimu,27433
772,25564,Labay,27434
773,25564,Endahagichan,27435
774,25564,Silaloda,27436
775,25565,Kibaya,27501
776,25565,Bwagamoyo,27502
777,25565,Partimbo,27503
778,25565,Namelock,27504
779,25565,Njoro,27505
780,25565,Olboloti,27506
781,25565,Matui,27507
782,25565,Chapakazi,27508
783,25565,Engusero,27509
784,25565,Dosidosi,27510
785,25565,Songambele,27511
786,25565,Magungu,27512
787,25565,Sunya,27513
788,25565,Dongo,27514
789,25565,Lengatei,27515
790,25565,Kijungu,27516
791,25565,Loolera,27517
792,25565,Ndedo,27518
793,25565,Makame,27519
794,25565,Ndirgishi,27520
795,25565,Laiseri,27521
796,25565,Kaloleni,27522
797,25565,Bwawani,27523
798,25566,Orkesumet,27601
799,25566,Kitwai,27602
800,25566,Ruvu Remit,27603
801,25566,Loiborsoit,27604
802,25566,Naberera,27605
803,25566,Ngorika,27606
804,25566,Msitu Wa Tembo,27607
805,25566,Naisinyai,27608
806,25566,Mererani,27609
807,25566,Shambarai,27610
808,25566,Komolo,27611
809,25566,Oljoro Namba 5,27612
810,25566,Terrat,27613
811,25566,Emboreet,27614
812,25566,Loiborsiret,27615
813,25566,Endiamutu,27616
814,25566,Edonyongijape,27617
815,25566,Langai,27618
816,25571,Kalangalala,30101
817,25571,Kamhanga,30102
818,25571,Kasamwa,30103
819,25571,Ihanamilo,30104
820,25571,Nyakamwaga,30105
821,25571,Mtakuja,30106
822,25571,Kagu,30107
823,25571,Lubanga,30108
824,25571,Bulela,30109
825,25571,Nyamalimbe,30110
826,25571,Kamena,30111
827,25571,Busanda,30112
828,25571,Katoro,30113
829,25571,Nyakagomba,30114
830,25571,Chigunga,30115
831,25571,Nyachiluluma,30116
832,25571,Bukondo,30117
833,25571,Senga,30118
834,25571,Nkome,30119
835,25571,Nzera(Nzela),30120
836,25571,Bukoli,30121
837,25571,Nyarugusu,30122
838,25571,Lwamgasa,30123
839,25571,Kaseme,30124
840,25571,Butobela,30125
841,25571,Bujula,30126
842,25571,Nyamigota,30127
843,25571,Nyanguku,30128
844,25571,Bung'wangoko,30129
845,25571,Bugalama,30130
846,25571,Isulwabutundwe,30131
847,25571,Bugulula,30132
848,25571,Katoma,30133
849,25571,Lwenzera,30134
850,25571,Kakubilo,30135
851,25571,Nyalwanzaja,30136
852,25571,Nyaruyeye,30137
853,25571,Nyamwilolelwa,30138
854,25571,Magenge,30139
855,25571,Butundwe,30140
856,25571,Nyawilimilwa,30141
857,25571,Izumacheli,30142
858,25571,Nyamboge,30143
859,25571,Buhalahala,30144
860,25571,Nyankumbu,30145
861,25571,Mgusu,30146
862,25571,Kanyala,30147
863,25571,Shiloleli,30148
864,25571,Ludete,30149
865,25572,Nyang'hwale,30201
866,25572,Kakora,30202
867,25572,Busolwa,30203
868,25572,Nyugwa,30204
869,25572,Kharumwa,30205
870,25572,Kafita,30206
871,25572,Mwingiro,30207
872,25572,Shabaka,30208
873,25572,Bukwimba,30209
874,25572,Izunya,30210
875,25572,Nyijundu,30211
876,25572,Nyabulanda,30212
877,25572,Nundu,30213
878,25572,Nyamtukuza,30214
879,25572,Kaboha,30215
880,25573,Chato,30301
881,25573,Nyamirembe,30302
882,25573,Ilemela,30303
883,25573,Katende,30304
884,25573,Bukome,30305
885,25573,Kigongo,30306
886,25573,Muganza,30307
887,25573,Ichwankima,30308
888,25573,Kachwamba,30309
889,25573,Makurugusi,30310
890,25573,Buseresere,30311
891,25573,Bwanga,30312
892,25573,Bwera,30313
893,25573,Buziku,30314
894,25573,Kasenga,30315
895,25573,Bwongera,30316
896,25573,Muungano,30317
897,25573,Bwina,30318
898,25573,Ilyamchele,30319
899,25573,Nyarutembo,30320
900,25573,Iparamasa,30321
901,25573,Butengu Rumasa,30322
902,25573,Minkoto,30323
903,25574,Iponya,30401
904,25574,Bukandwe,30402
905,25574,Nhomolwa,30403
906,25574,Masumbwe,30404
907,25574,Nyakafuru,30405
908,25574,Lugunga,30406
909,25574,Ushirika,30407
910,25574,Ngemo,30408
911,25574,Nyasato,30409
912,25574,Mbogwe,30410
913,25574,Nanda,30411
914,25574,Ikunguigazi,30412
915,25574,Lulembela,30413
916,25574,Ilolangulu,30414
917,25574,Isebya,30415
918,25574,Ikobe,30416
919,25574,Bunigonzi,30417
920,25575,Bukombe,30501
921,25575,Lyambamgongo,30502
922,25575,Iyogelo,30503
923,25575,Bugelenga,30504
924,25575,Uyovu,30505
925,25575,Namonge,30506
926,25575,Busonzo,30507
927,25575,Runzewe Magharibi,30508
928,25575,Runzewe Mashariki,30509
929,25575,Nga۪Anzo,30510
930,25575,Igulwa,30511
931,25575,Ushirombo,30512
932,25575,Butizya,30513
933,25575,Katente,30514
934,25575,Bulangwa,30515
935,25575,Katome,30516
936,25575,Bulega,30517
937,25581,Mukendo,31101
938,25581,Mwigobero,31102
939,25581,Iringo,31103
940,25581,Kitaji,31104
941,25581,Kamunyonge,31105
942,25581,Mwisenge,31106
943,25581,Nyamatare,31107
944,25581,Nyasho,31108
945,25581,Nyakato,31109
946,25581,Makoko,31110
947,25581,Buhare,31111
948,25581,Kigera,31112
949,25581,Bweri,31113
950,25581,Rwamlimi,31114
951,25581,Kwangwa,31115
952,25581,Mshikamano,31116
953,25581,Mugango,31117
954,25581,Nyamrandirira,31118
955,25581,Nyambono,31119
956,25581,Bugoji,31120
957,25581,Bwasi,31121
958,25581,Suguti,31122
959,25581,Bukumi,31123
960,25581,Makojo,31124
961,25581,Tegeruka,31125
962,25581,Bugwema,31126
963,25581,Kiriba,31127
964,25581,Murangi,31128
965,25581,Musanja,31129
966,25581,Bukima,31130
967,25581,Rusoli,31131
968,25581,Busambara,31132
